zip,total_pop,black,pct_black
ZCTA5 28350,144,2,0.013888889
ZCTA5 28351,4598,1254,0.272727273
ZCTA5 28352,25575,10552,0.41259042
ZCTA5 28356,4819,1065,0.221000208
ZCTA5 28357,2590,480,0.185328185
ZCTA5 28358,38858,11880,0.30572855
ZCTA5 28360,14769,1555,0.105288103
ZCTA5 28363,1415,351,0.248056537
ZCTA5 28364,14732,2987,0.202755906
ZCTA5 28365,15533,3101,0.199639477
ZCTA5 28366,5868,1089,0.185582822
ZCTA5 28367,126,24,0.19047619
ZCTA5 28369,2585,874,0.338104449
ZCTA5 28371,6964,1605,0.230470994
ZCTA5 28372,14196,1923,0.135460693
ZCTA5 28373,2749,765,0.278283012
ZCTA5 28374,17347,463,0.026690494
ZCTA5 28375,164,21,0.12804878
ZCTA5 28376,44967,16561,0.368292303
ZCTA5 28377,12654,3254,0.257151889
ZCTA5 28379,24512,7475,0.304952676
ZCTA5 28382,7252,1247,0.171952565
ZCTA5 28383,8518,1983,0.232801127
ZCTA5 28384,11162,2387,0.213850564
ZCTA5 28385,2277,749,0.32894159
ZCTA5 28386,6258,764,0.122083733
ZCTA5 28387,15437,2950,0.191099307
ZCTA5 28390,24768,8413,0.339672158
ZCTA5 28391,5842,742,0.127011298
ZCTA5 28392,1559,723,0.46375882
ZCTA5 28393,1962,684,0.348623853
ZCTA5 28394,5547,784,0.14133766
ZCTA5 28395,2046,332,0.16226784
ZCTA5 28396,2583,920,0.35617499
ZCTA5 28398,8296,3607,0.43478785
ZCTA5 28399,1955,556,0.284398977
ZCTA5 28401,24656,9354,0.379380273
ZCTA5 28403,41525,5623,0.135412402
ZCTA5 28405,32909,6539,0.198699444
ZCTA5 28409,34849,959,0.027518724
ZCTA5 28411,39019,2943,0.075424793
ZCTA5 28412,39106,4199,0.107374827
ZCTA5 28420,4075,437,0.107239264
ZCTA5 28421,1610,274,0.170186335
ZCTA5 28422,8116,967,0.119147363
ZCTA5 28423,2421,737,0.304419661
ZCTA5 28424,48,30,0.625
ZCTA5 28425,11833,3391,0.286571453
ZCTA5 28428,6611,6,0.000907578
ZCTA5 28429,7058,1749,0.24780391
ZCTA5 28430,2298,445,0.193646649
ZCTA5 28431,7027,2464,0.350647502
ZCTA5 28432,1407,0,0
ZCTA5 28433,5228,3505,0.670428462
ZCTA5 28434,948,223,0.235232068
ZCTA5 28435,2210,405,0.183257919
ZCTA5 28436,2090,332,0.158851675
ZCTA5 28438,1651,202,0.122350091
ZCTA5 28439,1038,367,0.353564547
ZCTA5 28441,3396,973,0.286513545
ZCTA5 28442,1432,597,0.416899441
ZCTA5 28443,23266,727,0.031247314
ZCTA5 28444,2310,988,0.427705628
ZCTA5 28445,7196,100,0.013896609
ZCTA5 28447,1734,623,0.35928489
ZCTA5 28448,902,102,0.11308204
ZCTA5 28449,1778,0,0
ZCTA5 28450,2684,309,0.115126677
ZCTA5 28451,35236,5481,0.155551141
ZCTA5 28452,899,291,0.323692992
ZCTA5 28453,3563,1369,0.384226775
ZCTA5 28454,2733,1042,0.381266008
ZCTA5 28455,2500,95,0.038
ZCTA5 28456,3750,1730,0.461333333
ZCTA5 28457,10299,1123,0.109039713
ZCTA5 28458,6761,2817,0.416654341
ZCTA5 28460,10845,158,0.014568926
ZCTA5 28461,20506,691,0.033697454
ZCTA5 28462,12917,888,0.068746613
ZCTA5 28463,9116,2974,0.326239579
ZCTA5 28464,3031,1471,0.485318377
ZCTA5 28465,7432,0,0
ZCTA5 28466,9292,1614,0.173697805
ZCTA5 28467,10688,617,0.057728293
ZCTA5 28468,5235,77,0.014708691
ZCTA5 28469,6094,63,0.010338037
ZCTA5 28470,12812,2392,0.186699969
ZCTA5 28472,18522,6636,0.358276644
ZCTA5 28478,4757,1803,0.379020391
ZCTA5 28479,7561,919,0.121544769
ZCTA5 28480,2599,23,0.008849558
ZCTA5 28501,17772,11350,0.63864506
ZCTA5 28504,21717,7062,0.325183036
ZCTA5 28508,3093,106,0.034270934
ZCTA5 28510,1508,178,0.118037135
ZCTA5 28511,626,0,0
ZCTA5 28512,3211,32,0.009965743
ZCTA5 28513,10339,2822,0.272947094
ZCTA5 28515,2606,1107,0.424788949
ZCTA5 28516,11455,1395,0.121780882
ZCTA5 28518,8912,1133,0.127131957
ZCTA5 28519,341,95,0.278592375
ZCTA5 28520,243,0,0
ZCTA5 28521,2769,112,0.040447815
ZCTA5 28523,2196,604,0.275045537
ZCTA5 28524,285,0,0
ZCTA5 28525,2883,361,0.125216788
ZCTA5 28526,2797,865,0.309259921
ZCTA5 28527,788,57,0.072335025
ZCTA5 28528,619,0,0
ZCTA5 28529,1920,118,0.061458333
ZCTA5 28530,6577,2414,0.367036643
ZCTA5 28531,1260,20,0.015873016
ZCTA5 28532,22220,5218,0.234833483
ZCTA5 28533,3331,434,0.130291204
ZCTA5 28537,90,5,0.055555556
ZCTA5 28538,2008,841,0.418824701
ZCTA5 28539,16509,983,0.059543279
ZCTA5 28540,49144,8838,0.179838841
ZCTA5 28543,5180,490,0.094594595
ZCTA5 28544,5917,1377,0.232719283
ZCTA5 28546,46435,9503,0.204651664
ZCTA5 28547,25354,2658,0.104835529
ZCTA5 28551,14684,4334,0.295151185
ZCTA5 28552,169,0,0
ZCTA5 28553,402,0,0
ZCTA5 28554,205,70,0.341463415
ZCTA5 28555,4571,853,0.186611245
ZCTA5 28556,1013,138,0.136229023
ZCTA5 28557,15298,881,0.057589227
ZCTA5 28560,27458,4713,0.171643965
ZCTA5 28562,38317,7837,0.204530626
ZCTA5 28570,21402,1176,0.054948136
ZCTA5 28571,2474,259,0.104688763
ZCTA5 28572,6866,816,0.11884649
ZCTA5 28573,1770,735,0.415254237
ZCTA5 28574,18448,2479,0.13437771
ZCTA5 28575,481,5,0.01039501
ZCTA5 28577,333,3,0.009009009
ZCTA5 28578,7504,278,0.037046908
ZCTA5 28579,639,11,0.017214397
ZCTA5 28580,13010,4461,0.342890085
ZCTA5 28581,361,0,0
ZCTA5 28582,2507,105,0.041882728
ZCTA5 28583,313,83,0.265175719
ZCTA5 28584,12536,171,0.013640715
ZCTA5 28585,3958,1144,0.289034866
ZCTA5 28586,7808,2484,0.318135246
ZCTA5 28587,263,128,0.486692015
ZCTA5 28589,131,0,0
ZCTA5 28590,25032,7140,0.285234899
ZCTA5 28594,3702,5,0.001350621
ZCTA5 28601,51401,3707,0.072119219
ZCTA5 28602,28902,3410,0.117984915
ZCTA5 28604,7227,130,0.0179881
ZCTA5 28605,3312,47,0.014190821
ZCTA5 28606,1497,97,0.064796259
ZCTA5 28607,36550,836,0.022872777
ZCTA5 28609,5615,141,0.025111309
ZCTA5 28610,10639,1014,0.09530971
ZCTA5 28611,1131,0,0
ZCTA5 28612,12314,160,0.012993341
ZCTA5 28613,23353,1065,0.045604419
ZCTA5 28615,1811,0,0
ZCTA5 28616,166,12,0.072289157
ZCTA5 28617,1924,0,0
ZCTA5 28618,2561,3,0.001171417
ZCTA5 28619,1593,59,0.037037037
ZCTA5 28621,10637,492,0.046253643
ZCTA5 28622,2189,31,0.014161718
ZCTA5 28623,1540,0,0
ZCTA5 28624,1499,14,0.00933956
ZCTA5 28625,39559,5506,0.139184509
ZCTA5 28626,2693,8,0.002970665
ZCTA5 28627,1020,0,0
ZCTA5 28628,476,0,0
ZCTA5 28629,0,0,#DIV/0!
ZCTA5 28630,20262,428,0.021123285
ZCTA5 28631,758,0,0
ZCTA5 28634,4852,417,0.085943941
ZCTA5 28635,3055,16,0.005237316
ZCTA5 28636,4901,170,0.034686799
ZCTA5 28637,1692,55,0.03250591
ZCTA5 28638,12277,35,0.002850859
ZCTA5 28640,4985,94,0.01885657
ZCTA5 28642,5881,528,0.08978065
ZCTA5 28643,3842,0,0
ZCTA5 28644,1147,0,0
ZCTA5 28645,46232,3244,0.070167849
ZCTA5 28646,310,0,0
ZCTA5 28647,16,0,0
ZCTA5 28649,868,0,0
ZCTA5 28650,10955,488,0.044545869
ZCTA5 28651,6820,10,0.001466276
ZCTA5 28652,0,0,#DIV/0!
ZCTA5 28654,3268,89,0.027233782
ZCTA5 28655,55009,4853,0.088221927
ZCTA5 28657,8651,1,0.000115594
ZCTA5 28658,27688,2923,0.1055692
ZCTA5 28659,21457,1316,0.061331966
ZCTA5 28660,2210,169,0.076470588
ZCTA5 28662,193,0,0
ZCTA5 28663,616,4,0.006493506
ZCTA5 28665,2376,0,0
ZCTA5 28666,138,0,0
ZCTA5 28667,360,0,0
ZCTA5 28668,481,1,0.002079002
ZCTA5 28669,2623,398,0.151734655
ZCTA5 28670,3649,18,0.004932858
ZCTA5 28671,545,0,0
ZCTA5 28672,15,0,0
ZCTA5 28673,6221,153,0.024594117
ZCTA5 28675,6707,262,0.039063665
ZCTA5 28676,3788,57,0.015047518
ZCTA5 28677,34703,9108,0.262455695
ZCTA5 28678,5676,88,0.015503876
ZCTA5 28679,1609,0,0
ZCTA5 28681,26448,1954,0.073880823
ZCTA5 28682,1474,34,0.023066486
ZCTA5 28683,1232,0,0
ZCTA5 28684,2038,0,0
ZCTA5 28685,1854,34,0.018338727
ZCTA5 28689,2586,50,0.01933488
ZCTA5 28690,9189,332,0.036130156
ZCTA5 28692,4070,77,0.018918919
ZCTA5 28693,1690,21,0.012426036
ZCTA5 28694,7719,74,0.009586734
ZCTA5 28697,13833,617,0.044603484
ZCTA5 28698,2312,0,0
ZCTA5 28701,3240,2,0.000617284
ZCTA5 28702,456,0,0
ZCTA5 28704,19261,1243,0.064534552
ZCTA5 28705,6870,38,0.005531295
ZCTA5 28707,201,0,0
ZCTA5 28708,318,0,0
ZCTA5 28709,2470,0,0
ZCTA5 28711,13269,679,0.051171904
ZCTA5 28712,19847,1164,0.058648662
ZCTA5 28713,8799,5,0.000568246
ZCTA5 28714,16941,119,0.007024379
ZCTA5 28715,26476,307,0.011595407
ZCTA5 28716,17770,156,0.008778841
ZCTA5 28717,1948,0,0
ZCTA5 28718,379,0,0
ZCTA5 28719,7674,67,0.008730779
ZCTA5 28720,177,0,0
ZCTA5 28721,10401,83,0.007980002
ZCTA5 28722,6537,244,0.037325991
ZCTA5 28723,10918,727,0.066587287
ZCTA5 28725,26,0,0
ZCTA5 28726,3701,274,0.074034045
ZCTA5 28729,3114,0,0
ZCTA5 28730,9221,177,0.019195315
ZCTA5 28731,8368,83,0.009918738
ZCTA5 28732,18107,1300,0.071795438
ZCTA5 28733,27,0,0
ZCTA5 28734,27887,542,0.019435579
ZCTA5 28735,303,0,0
ZCTA5 28736,782,0,0
ZCTA5 28739,21492,457,0.021263726
ZCTA5 28740,849,0,0
ZCTA5 28741,3672,20,0.005446623
ZCTA5 28742,3155,34,0.010776545
ZCTA5 28743,1997,0,0
ZCTA5 28745,417,0,0
ZCTA5 28746,2420,82,0.033884298
ZCTA5 28747,2297,0,0
ZCTA5 28748,12606,169,0.013406314
ZCTA5 28749,138,0,0
ZCTA5 28751,3473,42,0.012093291
ZCTA5 28752,30924,1494,0.048311991
ZCTA5 28753,9671,55,0.005687106
ZCTA5 28754,10290,289,0.02808552
ZCTA5 28756,4388,224,0.051048314
ZCTA5 28757,100,0,0
ZCTA5 28759,7456,241,0.032322961
ZCTA5 28761,7194,45,0.006255213
ZCTA5 28762,7054,81,0.011482847
ZCTA5 28763,2419,18,0.007441091
ZCTA5 28766,1331,90,0.067618332
ZCTA5 28768,7504,358,0.047707889
ZCTA5 28771,8069,17,0.002106829
ZCTA5 28772,1149,0,0
ZCTA5 28773,2973,50,0.016818029
ZCTA5 28774,924,0,0
ZCTA5 28775,304,0,0
ZCTA5 28777,10717,562,0.052440049
ZCTA5 28778,9584,331,0.034536728
ZCTA5 28779,18477,148,0.008009958
ZCTA5 28781,781,0,0
ZCTA5 28782,6852,271,0.039550496
ZCTA5 28783,1858,0,0
ZCTA5 28785,7953,0,0
ZCTA5 28786,21004,291,0.013854504
ZCTA5 28787,21533,301,0.013978545
ZCTA5 28789,5779,76,0.013151064
ZCTA5 28790,3295,0,0
ZCTA5 28791,15528,282,0.018160742
ZCTA5 28792,34703,1679,0.048381984
ZCTA5 28801,13790,3403,0.246773024
ZCTA5 28803,34491,3769,0.109274883
ZCTA5 28804,22511,415,0.018435432
ZCTA5 28805,19952,1880,0.094226143
ZCTA5 28806,43597,3082,0.070692938
ZCTA5 28901,4927,120,0.024355592
ZCTA5 28902,1419,5,0.003523608
ZCTA5 28904,8969,228,0.025420894
ZCTA5 28905,2863,0,0
ZCTA5 28906,19701,223,0.011319222
ZCTA5 28909,993,0,0
ZCTA5 29001,1838,822,0.447225245
ZCTA5 29003,6480,3939,0.60787037
ZCTA5 29006,10555,2553,0.241875888
ZCTA5 29009,1848,636,0.344155844
ZCTA5 29010,12002,7584,0.631894684
ZCTA5 29014,1756,530,0.301822323
ZCTA5 29015,1545,1317,0.852427184
ZCTA5 29016,21389,7643,0.357333209
ZCTA5 29018,3210,2028,0.631775701
ZCTA5 29020,21219,6988,0.32932749
ZCTA5 29030,1757,706,0.401821286
ZCTA5 29031,1185,945,0.797468354
ZCTA5 29032,5674,1026,0.180824815
ZCTA5 29033,12673,2699,0.212972461
ZCTA5 29036,23011,893,0.038807527
ZCTA5 29037,950,107,0.112631579
ZCTA5 29038,1903,318,0.167104572
ZCTA5 29039,3838,1499,0.390568004
ZCTA5 29040,10272,3952,0.384735202
ZCTA5 29042,4828,3874,0.802402651
ZCTA5 29044,6075,4054,0.667325103
ZCTA5 29045,26482,7160,0.270372328
ZCTA5 29046,143,143,1
ZCTA5 29047,3786,1950,0.515055468
ZCTA5 29048,5160,3098,0.600387597
ZCTA5 29051,1752,1266,0.72260274
ZCTA5 29052,2091,2076,0.992826399
ZCTA5 29053,18595,4082,0.219521377
ZCTA5 29054,9211,126,0.013679296
ZCTA5 29055,4065,1354,0.333087331
ZCTA5 29056,2343,1485,0.633802817
ZCTA5 29058,4666,1351,0.289541363
ZCTA5 29059,5573,3576,0.641665171
ZCTA5 29061,14485,9568,0.660545392
ZCTA5 29062,113,85,0.752212389
ZCTA5 29063,40577,10893,0.268452572
ZCTA5 29065,504,394,0.781746032
ZCTA5 29067,10537,2195,0.208313562
ZCTA5 29069,4532,1747,0.385481024
ZCTA5 29070,16211,1763,0.108753316
ZCTA5 29072,60908,3830,0.062881723
ZCTA5 29073,47275,4919,0.104050767
ZCTA5 29074,179,14,0.078212291
ZCTA5 29075,2761,414,0.149945672
ZCTA5 29078,16896,2789,0.165068655
ZCTA5 29079,14,14,1
ZCTA5 29080,3095,2228,0.719870759
ZCTA5 29081,1191,394,0.330814442
ZCTA5 29082,508,146,0.287401575
ZCTA5 29101,3037,1207,0.397431676
ZCTA5 29102,17552,8471,0.482623063
ZCTA5 29104,1549,1157,0.746933505
ZCTA5 29105,1207,290,0.24026512
ZCTA5 29107,3038,1016,0.334430546
ZCTA5 29108,21444,9080,0.423428465
ZCTA5 29111,1678,703,0.418951132
ZCTA5 29112,3900,1615,0.414102564
ZCTA5 29113,1439,658,0.457261987
ZCTA5 29114,1683,791,0.469994058
ZCTA5 29115,27794,20467,0.736381953
ZCTA5 29117,1038,910,0.876685934
ZCTA5 29118,17451,10875,0.623173457
ZCTA5 29122,40,19,0.475
ZCTA5 29123,8091,615,0.076010382
ZCTA5 29125,2390,1282,0.536401674
ZCTA5 29126,1906,591,0.310073452
ZCTA5 29127,8343,1316,0.157737025
ZCTA5 29128,5246,3520,0.670987419
ZCTA5 29129,3324,1288,0.387484958
ZCTA5 29130,6186,2622,0.42386033
ZCTA5 29133,657,458,0.697108067
ZCTA5 29135,8147,3979,0.488400638
ZCTA5 29137,2024,915,0.452075099
ZCTA5 29138,11111,3083,0.277472775
ZCTA5 29142,4937,2953,0.59813652
ZCTA5 29145,852,296,0.34741784
ZCTA5 29146,1594,980,0.614805521
ZCTA5 29147,0,0,#DIV/0!
ZCTA5 29148,6697,3456,0.516051964
ZCTA5 29150,38053,19209,0.504795943
ZCTA5 29152,2045,291,0.142298289
ZCTA5 29153,15373,8106,0.527288103
ZCTA5 29154,29626,11068,0.373590765
ZCTA5 29160,7094,1508,0.212574006
ZCTA5 29161,11930,5503,0.461274099
ZCTA5 29162,2805,677,0.241354724
ZCTA5 29163,1928,1675,0.868775934
ZCTA5 29164,5234,1259,0.240542606
ZCTA5 29166,762,256,0.335958005
ZCTA5 29168,4131,2478,0.599854757
ZCTA5 29169,24321,4939,0.203075531
ZCTA5 29170,21967,3271,0.148905176
ZCTA5 29172,10496,3535,0.33679497
ZCTA5 29175,428,52,0.121495327
ZCTA5 29178,3214,648,0.201617922
ZCTA5 29180,13956,8626,0.618085411
ZCTA5 29201,20805,4350,0.209084355
ZCTA5 29202,271,11,0.040590406
ZCTA5 29203,40518,32958,0.813416259
ZCTA5 29204,18523,10644,0.574636938
ZCTA5 29205,24417,4960,0.203137159
ZCTA5 29206,19491,2828,0.145092607
ZCTA5 29207,12270,3217,0.262184189
ZCTA5 29208,756,186,0.246031746
ZCTA5 29209,33523,15574,0.464576559
ZCTA5 29210,39312,21662,0.551027676
ZCTA5 29212,29435,7024,0.238627484
ZCTA5 29223,51054,29769,0.583088495
ZCTA5 29225,1320,115,0.087121212
ZCTA5 29229,52289,30875,0.590468359
ZCTA5 29301,35371,12046,0.340561477
ZCTA5 29302,16855,3031,0.179827944
ZCTA5 29303,25458,7968,0.312986095
ZCTA5 29306,16656,9663,0.580151297
ZCTA5 29307,17661,3843,0.217598098
ZCTA5 29316,26732,3830,0.143273979
ZCTA5 29320,676,57,0.084319527
ZCTA5 29321,3044,442,0.145203679
ZCTA5 29322,8954,309,0.034509716
ZCTA5 29323,13550,1207,0.089077491
ZCTA5 29324,324,102,0.314814815
ZCTA5 29325,15171,4477,0.295102498
ZCTA5 29329,250,0,0
ZCTA5 29330,9340,442,0.04732334
ZCTA5 29331,50,0,0
ZCTA5 29332,2757,701,0.254261879
ZCTA5 29333,509,86,0.168958743
ZCTA5 29334,14303,2676,0.187093617
ZCTA5 29335,6159,1190,0.193213184
ZCTA5 29338,26,0,0
ZCTA5 29340,20411,4670,0.228798197
ZCTA5 29341,20162,5601,0.277799821
ZCTA5 29346,293,0,0
ZCTA5 29349,32451,2655,0.081815661
ZCTA5 29351,1267,59,0.046566693
ZCTA5 29353,3986,1041,0.261164074
ZCTA5 29355,769,123,0.159947984
ZCTA5 29356,8310,438,0.052707581
ZCTA5 29360,20999,6346,0.302204867
ZCTA5 29364,441,53,0.120181406
ZCTA5 29365,11648,1206,0.103537088
ZCTA5 29368,111,0,0
ZCTA5 29369,14547,2839,0.195160514
ZCTA5 29370,874,188,0.215102975
ZCTA5 29372,4493,896,0.199421322
ZCTA5 29373,483,9,0.01863354
ZCTA5 29374,3443,31,0.009003776
ZCTA5 29375,69,0,0
ZCTA5 29376,7969,1470,0.184464801
ZCTA5 29377,931,138,0.148227712
ZCTA5 29378,156,0,0
ZCTA5 29379,17490,5828,0.333218982
ZCTA5 29384,4497,577,0.128307761
ZCTA5 29385,7987,1566,0.196068611
ZCTA5 29388,16138,2826,0.175114636
ZCTA5 29401,9018,835,0.092592593
ZCTA5 29403,21819,9359,0.428938081
ZCTA5 29404,2141,308,0.14385801
ZCTA5 29405,29978,19114,0.637600907
ZCTA5 29406,34620,14308,0.413287117
ZCTA5 29407,34711,11056,0.318515744
ZCTA5 29409,2670,226,0.084644195
ZCTA5 29410,24225,3499,0.144437564
ZCTA5 29412,41447,6121,0.147682583
ZCTA5 29414,40661,6985,0.171786233
ZCTA5 29418,21460,9039,0.421202237
ZCTA5 29420,23155,8239,0.355819477
ZCTA5 29423,0,0,#DIV/0!
ZCTA5 29424,392,82,0.209183673
ZCTA5 29426,1826,1193,0.653340635
ZCTA5 29429,3863,1563,0.404607818
ZCTA5 29431,6680,583,0.087275449
ZCTA5 29432,3526,1395,0.395632445
ZCTA5 29434,511,100,0.195694716
ZCTA5 29435,4980,1678,0.336947791
ZCTA5 29436,4380,2251,0.513926941
ZCTA5 29437,3225,1732,0.537054264
ZCTA5 29438,2424,572,0.235973597
ZCTA5 29439,2344,0,0
ZCTA5 29440,27664,11773,0.425571139
ZCTA5 29445,59342,13272,0.223652725
ZCTA5 29446,703,441,0.627311522
ZCTA5 29448,2053,713,0.347296639
ZCTA5 29449,8072,4413,0.546704658
ZCTA5 29450,3319,1976,0.595360048
ZCTA5 29451,4482,8,0.001784917
ZCTA5 29452,392,275,0.701530612
ZCTA5 29453,1095,466,0.425570776
ZCTA5 29455,22565,4231,0.18750277
ZCTA5 29456,31376,7836,0.249745028
ZCTA5 29458,2972,1918,0.645356662
ZCTA5 29461,38324,10462,0.272988206
ZCTA5 29464,50886,3627,0.071276972
ZCTA5 29466,39949,2343,0.058649778
ZCTA5 29468,2535,1611,0.635502959
ZCTA5 29469,851,38,0.044653349
ZCTA5 29470,4685,1186,0.253148346
ZCTA5 29471,1479,633,0.427991886
ZCTA5 29472,10088,3899,0.38649881
ZCTA5 29474,2290,671,0.2930131
ZCTA5 29475,1787,580,0.324566312
ZCTA5 29477,6847,3071,0.448517599
ZCTA5 29479,7208,4788,0.664261931
ZCTA5 29481,1529,716,0.468279922
ZCTA5 29482,2203,5,0.002269632
ZCTA5 29483,87341,18513,0.211962309
ZCTA5 29485,60028,13546,0.225661358
ZCTA5 29487,2910,1673,0.574914089
ZCTA5 29488,21326,7947,0.372643721
ZCTA5 29492,13546,1259,0.092942566
ZCTA5 29493,193,98,0.507772021
ZCTA5 29501,46130,16240,0.352048558
ZCTA5 29505,25016,8834,0.353133994
ZCTA5 29506,20424,13593,0.665540541
ZCTA5 29510,10094,4393,0.435209035
ZCTA5 29511,5432,272,0.050073638
ZCTA5 29512,17771,10417,0.586179731
ZCTA5 29516,1028,353,0.343385214
ZCTA5 29518,1024,365,0.356445313
ZCTA5 29519,451,314,0.696230599
ZCTA5 29520,13689,6378,0.465921543
ZCTA5 29525,2111,1322,0.626243486
ZCTA5 29526,48220,7614,0.157901286
ZCTA5 29527,26514,8136,0.306856755
ZCTA5 29530,2376,238,0.10016835
ZCTA5 29532,20433,10016,0.490187442
ZCTA5 29536,16822,9362,0.556533111
ZCTA5 29540,4527,2613,0.577203446
ZCTA5 29541,9602,3290,0.342636951
ZCTA5 29543,663,172,0.259426848
ZCTA5 29544,5576,262,0.046987088
ZCTA5 29545,1626,495,0.304428044
ZCTA5 29546,2832,1245,0.439618644
ZCTA5 29547,3093,1440,0.46556741
ZCTA5 29550,32661,10531,0.322433483
ZCTA5 29554,9368,5471,0.584009394
ZCTA5 29555,5760,1837,0.318923611
ZCTA5 29556,11690,8732,0.746963216
ZCTA5 29560,13487,8379,0.621264922
ZCTA5 29563,2074,545,0.262777242
ZCTA5 29564,997,920,0.922768305
ZCTA5 29565,7483,3653,0.488173193
ZCTA5 29566,17497,1611,0.092072927
ZCTA5 29567,389,108,0.277634961
ZCTA5 29568,16130,5231,0.324302542
ZCTA5 29569,17297,5741,0.331907267
ZCTA5 29570,3538,961,0.271622386
ZCTA5 29571,14794,9109,0.61572259
ZCTA5 29572,9672,572,0.059139785
ZCTA5 29574,10696,5661,0.529263276
ZCTA5 29575,18928,800,0.042265427
ZCTA5 29576,32384,1553,0.047955781
ZCTA5 29577,32296,5049,0.15633515
ZCTA5 29579,42703,4015,0.094021497
ZCTA5 29580,1322,1094,0.827534039
ZCTA5 29581,4459,629,0.141063019
ZCTA5 29582,16656,660,0.03962536
ZCTA5 29583,5586,1812,0.324382385
ZCTA5 29584,2254,193,0.085625555
ZCTA5 29585,14956,1409,0.094209682
ZCTA5 29588,48075,3292,0.068476339
ZCTA5 29590,3462,2460,0.710571924
ZCTA5 29591,4851,1409,0.290455576
ZCTA5 29592,739,616,0.833558863
ZCTA5 29593,1525,664,0.435409836
ZCTA5 29594,116,69,0.594827586
ZCTA5 29596,2181,386,0.176983035
ZCTA5 29601,12438,3660,0.294259527
ZCTA5 29605,37168,15022,0.404164873
ZCTA5 29607,41273,10160,0.246165774
ZCTA5 29609,29701,4543,0.152957813
ZCTA5 29611,30257,8596,0.284099547
ZCTA5 29613,1907,210,0.110120608
ZCTA5 29614,2009,152,0.075659532
ZCTA5 29615,37823,3892,0.102900352
ZCTA5 29617,29019,4629,0.159516179
ZCTA5 29620,13086,4509,0.344566713
ZCTA5 29621,41237,6751,0.1637122
ZCTA5 29624,15390,6581,0.427615335
ZCTA5 29625,28396,4918,0.173193408
ZCTA5 29626,12651,2839,0.224409138
ZCTA5 29627,19709,2911,0.147699021
ZCTA5 29628,2198,830,0.377616015
ZCTA5 29630,16185,1544,0.095396973
ZCTA5 29631,15301,922,0.0602575
ZCTA5 29634,5121,600,0.117164616
ZCTA5 29635,1279,33,0.025801407
ZCTA5 29638,3349,528,0.157659003
ZCTA5 29639,1702,360,0.211515864
ZCTA5 29640,30757,2508,0.081542413
ZCTA5 29642,33525,1956,0.058344519
ZCTA5 29643,2458,37,0.015052889
ZCTA5 29644,21951,4197,0.191198579
ZCTA5 29645,9525,1852,0.194435696
ZCTA5 29646,28197,11943,0.423555697
ZCTA5 29649,26906,7522,0.279565896
ZCTA5 29650,35253,2884,0.08180864
ZCTA5 29651,47994,4873,0.101533525
ZCTA5 29653,4186,803,0.191829909
ZCTA5 29654,9125,807,0.088438356
ZCTA5 29655,6677,637,0.095402127
ZCTA5 29657,15230,850,0.0558109
ZCTA5 29658,482,4,0.008298755
ZCTA5 29659,86,37,0.430232558
ZCTA5 29661,5707,143,0.025056948
ZCTA5 29662,15547,3923,0.25233164
ZCTA5 29664,1866,0,0
ZCTA5 29665,191,0,0
ZCTA5 29666,6381,735,0.115185708
ZCTA5 29667,285,23,0.080701754
ZCTA5 29669,12217,1265,0.103544242
ZCTA5 29670,9872,2318,0.234805511
ZCTA5 29671,17936,624,0.034790366
ZCTA5 29672,12356,656,0.053091615
ZCTA5 29673,29289,5668,0.193519751
ZCTA5 29676,5463,55,0.010067728
ZCTA5 29678,23079,3083,0.133584644
ZCTA5 29680,33931,7051,0.207804073
ZCTA5 29681,60303,7287,0.120839759
ZCTA5 29682,3670,11,0.002997275
ZCTA5 29683,321,0,0
ZCTA5 29684,4138,234,0.056549058
ZCTA5 29685,1849,96,0.051919957
ZCTA5 29686,1164,23,0.01975945
ZCTA5 29687,42219,4996,0.118335347
ZCTA5 29689,4001,80,0.019995001
ZCTA5 29690,23318,2039,0.087443177
ZCTA5 29691,11672,722,0.061857437
ZCTA5 29692,4938,795,0.160996355
ZCTA5 29693,13771,687,0.049887445
ZCTA5 29696,5146,50,0.009716284
ZCTA5 29697,13794,1284,0.09308395
ZCTA5 29702,10841,955,0.088091504
ZCTA5 29704,3488,392,0.112385321
ZCTA5 29706,19244,8526,0.443047184
ZCTA5 29707,32229,1900,0.058953117
ZCTA5 29708,36402,2403,0.066012856
ZCTA5 29709,6640,1592,0.239759036
ZCTA5 29710,36944,3559,0.096334994
ZCTA5 29712,2246,370,0.164737311
ZCTA5 29714,2991,563,0.188231361
ZCTA5 29715,34429,4358,0.126579337
ZCTA5 29717,1606,263,0.163760897
ZCTA5 29718,4365,845,0.193585338
ZCTA5 29720,47626,14111,0.296287742
ZCTA5 29724,38,0,0
ZCTA5 29726,1693,411,0.242764324
ZCTA5 29727,1776,741,0.41722973
ZCTA5 29728,9552,2953,0.309149916
ZCTA5 29729,2203,738,0.33499773
ZCTA5 29730,55858,21635,0.387321422
ZCTA5 29732,59059,11816,0.200071115
ZCTA5 29733,1816,516,0.284140969
ZCTA5 29741,2340,640,0.273504274
ZCTA5 29742,2502,309,0.123501199
ZCTA5 29743,931,26,0.02792696
ZCTA5 29745,31142,5628,0.18072057
ZCTA5 29801,27764,12743,0.458975652
ZCTA5 29803,38482,5881,0.152824697
ZCTA5 29805,6189,1514,0.244627565
ZCTA5 29809,2439,901,0.369413694
